#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     2600    1.302510490000000E+02    8.122751576423836E+03
                     2610    1.305712201250000E+02    8.079700961136793E+03
                     2620    1.310532022500000E+02    8.073214762552952E+03
                     2630    1.315495612500000E+02    8.107793644618576E+03
                     2640    1.319144360000000E+02    8.124723622879897E+03
                     2650    1.324592970000000E+02    8.082673361468759E+03
                     2660    1.329872017500000E+02    8.146458085773189E+03
                     2670    1.335597607500000E+02    8.116302581044454E+03
                     2680    1.340898943750000E+02    8.086336385209266E+03
                     2690    1.345693585000000E+02    8.089924190574769E+03
                     2700    1.351335115000000E+02    8.079281401715893E+03
                     2710    1.356557643750000E+02    8.141596665204071E+03
                     2720    1.360487046250000E+02    8.052198804683732E+03
                     2730    1.365178958750000E+02    8.077589382604150E+03
                     2740    1.370378316250000E+02    8.089871720034776E+03
                     2750    1.375633263750000E+02    8.097747378497876E+03
                     2760    1.380200518750000E+02    8.100833097915930E+03
                     2770    1.385612973750000E+02    8.114523744290782E+03
                     2780    1.389718798750000E+02    8.067481021166602E+03
                     2790    1.393911290000000E+02    8.089748376329841E+03
                     2800    1.399103610000000E+02    8.133004924232376E+03
                     2810    1.404420001250000E+02    8.138575622993419E+03
                     2820    1.409841883750000E+02    8.097733591534290E+03
                     2830    1.415212622500000E+02    8.068815883944544E+03
                     2840    1.420343027500000E+02    8.129287399421535E+03
                     2850    1.425401980000000E+02    8.109750088281464E+03
                     2860    1.429898182500000E+02    8.143737295385286E+03
                     2870    1.434759838750000E+02    8.133876638101165E+03
                     2880    1.439443183750000E+02    8.094919674679039E+03
                     2890    1.444582993750000E+02    8.100411403690352E+03
                     2900    1.449924346250000E+02    8.051460877277470E+03
                     2910    1.454652087500000E+02    8.135335590397769E+03
                     2920    1.460128832500000E+02    8.123382066460024E+03
                     2930    1.465449475000000E+02    8.113731902493176E+03
                     2940    1.471215863750000E+02    8.108571433085346E+03
                     2950    1.475977225000000E+02    8.059460823671368E+03
                     2960    1.481741791250000E+02    8.145220945618163E+03
                     2970    1.486592418750000E+02    8.088724385776950E+03
                     2980    1.492179458750000E+02    8.130959805477353E+03
                     2990    1.496931510000000E+02    8.121591643593423E+03
                     3000    1.501359050000000E+02    8.090878944597413E+03
                     3010    1.506928165000000E+02    8.089850221589179E+03
                     3020    1.512435298750000E+02    8.071490157511060E+03
                     3030    1.517572386250000E+02    8.110894334939077E+03
                     3040    1.523437847500000E+02    8.068047901664004E+03
                     3050    1.528895371250000E+02    8.113844439653601E+03
                     3060    1.533859015000000E+02    8.103595735946597E+03
                     3070    1.539097166250000E+02    8.071660915329947E+03
                     3080    1.544603746250000E+02    8.122820331110293E+03
                     3090    1.550386642500000E+02    8.021287500323191E+03
                     3100    1.555335858750000E+02    8.079368017870039E+03
                     3110    1.560193378750000E+02    8.153478684067539E+03
                     3120    1.565002840000000E+02    8.126583500508254E+03
                     3130    1.570003055000000E+02    8.069871504327470E+03
                     3140    1.574902178750000E+02    8.071085309853712E+03
                     3150    1.580475602500000E+02    8.080743031753944E+03
