#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1580    1.649495025000000E+01    4.562472558851427E+02
                     1590    1.659994275000000E+01    4.545506641156489E+02
                     1600    1.671901625000000E+01    4.549776401536430E+02
                     1610    1.681459375000000E+01    4.537642779809137E+02
                     1620    1.693076050000000E+01    4.562453547705402E+02
                     1630    1.704793000000000E+01    4.556913998396631E+02
                     1640    1.714814900000000E+01    4.543196382879198E+02
                     1650    1.723996625000000E+01    4.559181289127837E+02
                     1660    1.736177475000000E+01    4.545415758927372E+02
                     1670    1.746162275000000E+01    4.529985122250898E+02
                     1680    1.756053050000000E+01    4.528331027148404E+02
                     1690    1.767573375000000E+01    4.522334107882302E+02
                     1700    1.778760325000000E+01    4.540973324971857E+02
                     1710    1.790655325000000E+01    4.529873011039008E+02
                     1720    1.800667600000000E+01    4.511965108815220E+02
                     1730    1.810395500000000E+01    4.565943146128033E+02
                     1740    1.819960650000000E+01    4.536931971212911E+02
                     1750    1.830316200000000E+01    4.533044228581295E+02
                     1760    1.840959075000000E+01    4.526002322504564E+02
                     1770    1.852165100000000E+01    4.526485854751437E+02
                     1780    1.862634950000000E+01    4.545147040430604E+02
                     1790    1.873250550000000E+01    4.555971263240102E+02
                     1800    1.883098150000000E+01    4.529058502028518E+02
                     1810    1.892890475000000E+01    4.533416141138833E+02
                     1820    1.903267950000000E+01    4.529297397105432E+02
                     1830    1.914307750000000E+01    4.542976373050170E+02
                     1840    1.926558500000000E+01    4.513276433149452E+02
                     1850    1.937479725000000E+01    4.534118053208792E+02
                     1860    1.947144650000000E+01    4.526660816872926E+02
                     1870    1.957429800000000E+01    4.508152003394242E+02
                     1880    1.968885375000000E+01    4.534334882456758E+02
                     1890    1.980043825000000E+01    4.528815445073305E+02
                     1900    1.991800775000000E+01    4.541256616913612E+02
                     1910    2.002654125000000E+01    4.546126098942730E+02
                     1920    2.013363325000000E+01    4.536629348335035E+02
                     1930    2.024845800000000E+01    4.531301209258875E+02
                     1940    2.035909625000000E+01    4.533609223085069E+02
