#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     3860    1.815561450000000E+01    4.380934177723377E+02
                     3870    1.820353750000000E+01    4.386361420205025E+02
                     3880    1.824474275000000E+01    4.383367226152082E+02
                     3890    1.830802850000000E+01    4.382139476740859E+02
                     3900    1.835270075000000E+01    4.371482022443740E+02
                     3910    1.839643475000000E+01    4.388729315246459E+02
                     3920    1.844172725000000E+01    4.382619355392030E+02
                     3930    1.848242550000000E+01    4.374482277489451E+02
                     3940    1.852270075000000E+01    4.384161220648440E+02
                     3950    1.856299775000000E+01    4.378573321833671E+02
                     3960    1.860582700000000E+01    4.384786530541014E+02
                     3970    1.865113625000000E+01    4.379247502728053E+02
                     3980    1.870604175000000E+01    4.378561934176448E+02
                     3990    1.874765300000000E+01    4.381791556349945E+02
                     4000    1.878793700000000E+01    4.384169454021338E+02
                     4010    1.883014200000000E+01    4.376865535291550E+02
                     4020    1.887414050000000E+01    4.377906600271155E+02
                     4030    1.891626850000000E+01    4.380766906867653E+02
                     4040    1.895952625000000E+01    4.375786809670620E+02
                     4050    1.900886850000000E+01    4.376324732057449E+02
                     4060    1.904766425000000E+01    4.375665647360884E+02
                     4070    1.909054250000000E+01    4.386193522629003E+02
                     4080    1.914963400000000E+01    4.390494684427510E+02
                     4090    1.918595975000000E+01    4.385385678874177E+02
                     4100    1.922282450000000E+01    4.366198142030783E+02
                     4110    1.926794600000000E+01    4.369421963270477E+02
                     4120    1.932934800000000E+01    4.388381928265071E+02
                     4130    1.937284000000000E+01    4.385987793535623E+02
                     4140    1.942303750000000E+01    4.375966892220839E+02
                     4150    1.948529200000000E+01    4.383335212704542E+02
                     4160    1.952354100000000E+01    4.380353468072155E+02
                     4170    1.956839350000000E+01    4.381884388450829E+02
                     4180    1.962746700000000E+01    4.376037521517994E+02
                     4190    1.967507050000000E+01    4.385977612053557E+02
                     4200    1.971556050000000E+01    4.381612997575501E+02
                     4210    1.976396650000000E+01    4.386086767227738E+02
                     4220    1.980633350000000E+01    4.382814200823028E+02
                     4230    1.984489900000000E+01    4.376907077910686E+02
                     4240    1.989951200000000E+01    4.382255413189666E+02
                     4250    1.994105700000000E+01    4.384127958645972E+02
                     4260    1.998638150000000E+01    4.375983885034017E+02
                     4270    2.003286950000000E+01    4.377999291425481E+02
                     4280    2.007952950000000E+01    4.398667831671704E+02
                     4290    2.012306625000000E+01    4.384472627631949E+02
                     4300    2.016591250000000E+01    4.382408653291860E+02
                     4310    2.021339775000000E+01    4.373731835663909E+02
                     4320    2.025534400000000E+01    4.379983356259281E+02
                     4330    2.029600125000000E+01    4.375974376013482E+02
                     4340    2.033884500000000E+01    4.373164949959713E+02
                     4350    2.038102525000000E+01    4.376393960204567E+02
                     4360    2.042441475000000E+01    4.381766211616783E+02
                     4370    2.046846125000000E+01    4.386108417541672E+02
                     4380    2.052456550000000E+01    4.378583030621496E+02
                     4390    2.056362250000000E+01    4.388853019349534E+02
                     4400    2.060920050000000E+01    4.374015674214611E+02
                     4410    2.065542250000000E+01    4.377541691933650E+02
                     4420    2.070489825000000E+01    4.378529604907251E+02
                     4430    2.075050300000000E+01    4.368295908908229E+02
                     4440    2.080487125000000E+01    4.371623106807020E+02
                     4450    2.085222475000000E+01    4.381645073779216E+02
                     4460    2.090956825000000E+01    4.381670626089193E+02
                     4470    2.095196375000000E+01    4.374066014701263E+02
                     4480    2.100012200000000E+01    4.376960652023848E+02
                     4490    2.104980450000000E+01    4.369772772830282E+02
                     4500    2.110061550000000E+01    4.368461202125969E+02
                     4510    2.114360825000000E+01    4.381341852094183E+02
                     4520    2.119201250000000E+01    4.381417812544716E+02
                     4530    2.123119175000000E+01    4.375065689901253E+02
                     4540    2.127458450000000E+01    4.380289183835580E+02
                     4550    2.131627950000000E+01    4.369535932218876E+02
                     4560    2.136284600000000E+01    4.366783868772868E+02
                     4570    2.142073425000000E+01    4.387548396851693E+02
                     4580    2.146697625000000E+01    4.368790594019278E+02
                     4590    2.151206775000000E+01    4.366187159456604E+02
                     4600    2.156313975000000E+01    4.374820037916332E+02
                     4610    2.160589150000000E+01    4.382278321471816E+02
                     4620    2.165001075000000E+01    4.373046284065183E+02
                     4630    2.170026700000000E+01    4.368773955917820E+02
                     4640    2.174073050000000E+01    4.374075779317379E+02
                     4650    2.179109550000000E+01    4.376483769281921E+02
                     4660    2.184624700000000E+01    4.376034116032284E+02
                     4670    2.190007850000000E+01    4.384908198625042E+02
                     4680    2.195108825000000E+01    4.375405093872552E+02
                     4690    2.201566225000000E+01    4.381571461801614E+02
                     4700    2.206269225000000E+01    4.380938206973013E+02
                     4710    2.211587975000000E+01    4.374415459097291E+02
                     4720    2.216929675000000E+01    4.384915791711437E+02
                     4730    2.221689300000000E+01    4.373372148450993E+02
                     4740    2.225964650000000E+01    4.376031053612263E+02
                     4750    2.229798625000000E+01    4.378644313091842E+02
                     4760    2.233767975000000E+01    4.376965556107604E+02
                     4770    2.238430450000000E+01    4.384562498276087E+02
                     4780    2.243432175000000E+01    4.374002574058298E+02
                     4790    2.248091625000000E+01    4.374402242582198E+02
                     4800    2.251685525000000E+01    4.374149048539925E+02
                     4810    2.256107800000000E+01    4.370751985524183E+02
                     4820    2.260129800000000E+01    4.366365374346641E+02
                     4830    2.264561150000000E+01    4.372722937996631E+02
                     4840    2.269176000000000E+01    4.377676380631082E+02
                     4850    2.273942075000000E+01    4.366367644655840E+02
                     4860    2.279060025000000E+01    4.375261901090080E+02
                     4870    2.283314750000000E+01    4.378812563406531E+02
                     4880    2.286884875000000E+01    4.373685474862547E+02
                     4890    2.291347950000000E+01    4.368092097754207E+02
                     4900    2.296513300000000E+01    4.375026886044074E+02
                     4910    2.300608850000000E+01    4.369271614442093E+02
                     4920    2.304311275000000E+01    4.376121147897387E+02
                     4930    2.309400100000000E+01    4.373828439355494E+02
                     4940    2.314195800000000E+01    4.362269161473047E+02
                     4950    2.318614400000000E+01    4.376539206780955E+02
                     4960    2.322755600000000E+01    4.375535563395193E+02
                     4970    2.327973850000000E+01    4.377749944496079E+02
                     4980    2.332162825000000E+01    4.367453852816737E+02
                     4990    2.336960750000000E+01    4.375474181749154E+02
                     5000    2.340898950000000E+01    4.378285375221122E+02
                     5010    2.344991200000000E+01    4.378762542150646E+02
                     5020    2.349323225000000E+01    4.368695153830250E+02
                     5030    2.354021375000000E+01    4.357744040821769E+02
                     5040    2.358736325000000E+01    4.374257811434161E+02
                     5050    2.362843650000000E+01    4.357899145423212E+02
                     5060    2.367647300000000E+01    4.350673762255955E+02
                     5070    2.374151325000000E+01    4.362356902670467E+02
                     5080    2.377845525000000E+01    4.367750919344788E+02
                     5090    2.381934700000000E+01    4.369000717596848E+02
                     5100    2.385109075000000E+01    4.366576569129322E+02
                     5110    2.388913300000000E+01    4.354382583563427E+02
