#                  100000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     2370    2.085911300000000E+01    1.738490962325290E+04
                     2380    2.092875700000000E+01    1.759968530952705E+04
                     2390    2.101740875000000E+01    1.761029202161956E+04
                     2400    2.112923100000000E+01    1.762638865395717E+04
                     2410    2.119712900000000E+01    1.766463906283038E+04
                     2420    2.128483025000000E+01    1.766648517621480E+04
                     2430    2.137541850000000E+01    1.761407257762064E+04
                     2440    2.144974225000000E+01    1.776470852717368E+04
                     2450    2.154908325000000E+01    1.767440095152840E+04
                     2460    2.163641425000000E+01    1.757225060233146E+04
                     2470    2.174689175000000E+01    1.750585991733016E+04
                     2480    2.183793000000000E+01    1.777099444474828E+04
                     2490    2.190902725000000E+01    1.768499600223534E+04
                     2500    2.198838600000000E+01    1.764217192487223E+04
                     2510    2.207056150000000E+01    1.765722979382209E+04
                     2520    2.216765550000000E+01    1.762986435616608E+04
                     2530    2.224869850000000E+01    1.774699679418516E+04
                     2540    2.233864250000000E+01    1.762004568078025E+04
                     2550    2.242181725000000E+01    1.750760735750531E+04
                     2560    2.251375025000000E+01    1.762816621753086E+04
                     2570    2.261117400000000E+01    1.754377484645525E+04
                     2580    2.271173675000000E+01    1.771069383901724E+04
                     2590    2.278424750000000E+01    1.749686486655824E+04
                     2600    2.289325250000000E+01    1.762331895692578E+04
                     2610    2.297512550000000E+01    1.761954682030505E+04
                     2620    2.306554300000000E+01    1.777073831168493E+04
                     2630    2.315278550000000E+01    1.754805272698773E+04
                     2640    2.326329150000000E+01    1.779031169249730E+04
                     2650    2.335781750000000E+01    1.763393814279445E+04
                     2660    2.345352175000000E+01    1.764380733733530E+04
                     2670    2.352418675000000E+01    1.742579862509526E+04
                     2680    2.364145750000000E+01    1.751244028339619E+04
                     2690    2.372595225000000E+01    1.760556006946948E+04
                     2700    2.380577250000000E+01    1.786250717808169E+04
                     2710    2.388745075000000E+01    1.759080772918937E+04
                     2720    2.396790625000000E+01    1.759077286379437E+04
                     2730    2.403982000000000E+01    1.770727079947012E+04
                     2740    2.414458775000000E+01    1.740663647017600E+04
                     2750    2.422067500000000E+01    1.760804392454971E+04
                     2760    2.432035325000000E+01    1.769246097642991E+04
                     2770    2.440506825000000E+01    1.766382091977610E+04
                     2780    2.448020450000000E+01    1.770486424024537E+04
                     2790    2.457413700000000E+01    1.774865732653440E+04
                     2800    2.465751975000000E+01    1.761093424463290E+04
                     2810    2.475052050000000E+01    1.760051045353396E+04
                     2820    2.484008425000000E+01    1.752198066409065E+04
                     2830    2.490847375000000E+01    1.750330756285946E+04
                     2840    2.498975450000000E+01    1.751412046472580E+04
                     2850    2.506173950000000E+01    1.757657995104471E+04
                     2860    2.515976400000000E+01    1.753520769044285E+04
                     2870    2.523167375000000E+01    1.762295347147713E+04
                     2880    2.532241200000000E+01    1.753890057787781E+04
                     2890    2.541245550000000E+01    1.756769330200851E+04
                     2900    2.547885500000000E+01    1.758762069277342E+04
                     2910    2.558721950000000E+01    1.767706423905788E+04
                     2920    2.567886050000000E+01    1.755021374928288E+04
                     2930    2.577338400000000E+01    1.754591543265481E+04
                     2940    2.589043000000000E+01    1.739945718524142E+04
                     2950    2.597656325000000E+01    1.764574446235311E+04
                     2960    2.605346750000000E+01    1.778473962226102E+04
                     2970    2.612651950000000E+01    1.775323328511053E+04
                     2980    2.622535100000000E+01    1.748730949916983E+04
                     2990    2.630913450000000E+01    1.743087522873313E+04
                     3000    2.639468600000000E+01    1.750335229559143E+04
                     3010    2.647394475000000E+01    1.762398946214512E+04
                     3020    2.655087175000000E+01    1.749200075779981E+04
                     3030    2.665572175000000E+01    1.749927602018465E+04
                     3040    2.673256450000000E+01    1.737846870789671E+04
                     3050    2.682105575000000E+01    1.766163641489307E+04
                     3060    2.692980450000000E+01    1.738410922945545E+04
                     3070    2.701492475000000E+01    1.756958803656198E+04
                     3080    2.708721300000000E+01    1.756015889536076E+04
                     3090    2.717153700000000E+01    1.748175652018060E+04
                     3100    2.724811300000000E+01    1.751131344098585E+04
                     3110    2.734172450000000E+01    1.758137319111972E+04
                     3120    2.744449950000000E+01    1.731950387293217E+04
                     3130    2.753873050000000E+01    1.746773226344113E+04
                     3140    2.762360375000000E+01    1.737635264065745E+04
                     3150    2.772201550000000E+01    1.736774037611144E+04
                     3160    2.780624575000000E+01    1.743117582768382E+04
                     3170    2.789120675000000E+01    1.742394444458920E+04
                     3180    2.796281100000000E+01    1.751069471697340E+04
                     3190    2.804627925000000E+01    1.738545998812495E+04
                     3200    2.812240625000000E+01    1.745215246943664E+04
                     3210    2.823317975000000E+01    1.753334146928376E+04
                     3220    2.830498700000000E+01    1.746118122268794E+04
                     3230    2.840121850000000E+01    1.750338294185694E+04
                     3240    2.847637825000000E+01    1.759648603164887E+04
                     3250    2.854523050000000E+01    1.746754176076487E+04
                     3260    2.862669550000000E+01    1.747497844758257E+04
                     3270    2.874003250000000E+01    1.739428114823114E+04
                     3280    2.886566625000000E+01    1.749029122017573E+04
                     3290    2.896792125000000E+01    1.746221712040502E+04
                     3300    2.909783050000000E+01    1.759463596660735E+04
                     3310    2.919014550000000E+01    1.753875765816250E+04
                     3320    2.928059200000000E+01    1.738620868687669E+04
                     3330    2.936876075000000E+01    1.748826672913639E+04
                     3340    2.945687600000000E+01    1.749891297392485E+04
                     3350    2.954315450000000E+01    1.740715887105866E+04
                     3360    2.960938200000000E+01    1.745297830302835E+04
                     3370    2.970792275000000E+01    1.761862866524413E+04
                     3380    2.980794500000000E+01    1.729908104221967E+04
                     3390    2.989933675000000E+01    1.754681930382051E+04
                     3400    2.999524250000000E+01    1.764389837611034E+04
                     3410    3.007318000000000E+01    1.760929679423158E+04
                     3420    3.014988350000000E+01    1.743722667683642E+04
                     3430    3.026527900000000E+01    1.747454884007136E+04
                     3440    3.036444175000000E+01    1.749563806674647E+04
                     3450    3.044798300000000E+01    1.752208496593954E+04
                     3460    3.052833300000000E+01    1.754835649780502E+04
                     3470    3.063672425000000E+01    1.747998486134027E+04
                     3480    3.075445775000000E+01    1.735991373042446E+04
                     3490    3.084278025000000E+01    1.727348446364229E+04
                     3500    3.093364950000000E+01    1.752418621937575E+04
                     3510    3.100289725000000E+01    1.761910162353631E+04
                     3520    3.108958775000000E+01    1.759845370886290E+04
                     3530    3.117424400000000E+01    1.740518057070719E+04
                     3540    3.125523625000000E+01    1.734675454773166E+04
                     3550    3.133782450000000E+01    1.726828950795771E+04
                     3560    3.142742725000000E+01    1.733592211466281E+04
                     3570    3.151773075000000E+01    1.760295788649292E+04
                     3580    3.161188175000000E+01    1.733591138181691E+04
                     3590    3.169292000000000E+01    1.729556382890057E+04
                     3600    3.179187500000000E+01    1.735072430202160E+04
                     3610    3.188972400000000E+01    1.737829087057577E+04
                     3620    3.197548900000000E+01    1.741450871226318E+04
                     3630    3.208881675000000E+01    1.748210854347572E+04
                     3640    3.218378350000000E+01    1.737822625534485E+04
                     3650    3.226183099999999E+01    1.730262832101695E+04
                     3660    3.235999475000000E+01    1.735435566932840E+04
                     3670    3.245026925000000E+01    1.718498249067933E+04
                     3680    3.252863100000000E+01    1.711740467516314E+04
                     3690    3.261363274999999E+01    1.755221843594396E+04
                     3700    3.268707225000000E+01    1.752973371759821E+04
                     3710    3.276922500000000E+01    1.741619654733007E+04
                     3720    3.287598550000000E+01    1.735582460319515E+04
                     3730    3.295843550000000E+01    1.736945999703132E+04
                     3740    3.306604325000000E+01    1.725576890542570E+04
                     3750    3.314687550000000E+01    1.740439061188491E+04
                     3760    3.323778475000000E+01    1.737305163406491E+04
                     3770    3.333146725000000E+01    1.717543425690310E+04
                     3780    3.341053425000000E+01    1.727423680264857E+04
                     3790    3.349507275000000E+01    1.743205580594689E+04
                     3800    3.358233850000000E+01    1.726301116352269E+04
                     3810    3.367408900000000E+01    1.738510619633568E+04
                     3820    3.377246075000000E+01    1.729182063599179E+04
                     3830    3.383830900000000E+01    1.738375463725858E+04
                     3840    3.390825450000000E+01    1.739157517325442E+04
                     3850    3.398972325000000E+01    1.740532786415845E+04
                     3860    3.409655750000000E+01    1.725978897973639E+04
                     3870    3.418139549999999E+01    1.756925285423483E+04
                     3880    3.426348525000000E+01    1.739944922048949E+04
                     3890    3.433820900000000E+01    1.723329780287404E+04
                     3900    3.440828500000000E+01    1.746092750579163E+04
                     3910    3.449940600000000E+01    1.743504615357358E+04
                     3920    3.459970449999999E+01    1.740335129985939E+04
                     3930    3.467343525000000E+01    1.752078545166659E+04
                     3940    3.476154949999999E+01    1.742758201802098E+04
                     3950    3.484085150000000E+01    1.752759125048339E+04
                     3960    3.494795724999999E+01    1.721628856186442E+04
                     3970    3.504566800000000E+01    1.758337460025484E+04
                     3980    3.517118875000000E+01    1.732197601626879E+04
                     3990    3.524625800000000E+01    1.727597228304955E+04
                     4000    3.536328300000000E+01    1.715252358452216E+04
                     4010    3.544163000000000E+01    1.728015473055813E+04
