#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1900    1.653728300000000E+01    1.947496303859167E+04
                     1910    1.661355600000000E+01    1.893150248841864E+04
                     1920    1.670763075000000E+01    1.860204515137276E+04
                     1930    1.678989525000000E+01    1.924800545588683E+04
                     1940    1.687459150000000E+01    1.881741981674188E+04
                     1950    1.695885475000000E+01    1.874325323573621E+04
                     1960    1.704986575000000E+01    1.837072607700475E+04
                     1970    1.714065850000000E+01    1.868855132746752E+04
                     1980    1.723909625000000E+01    1.950939302943072E+04
                     1990    1.732350900000000E+01    1.982149039734396E+04
                     2000    1.740419425000000E+01    1.943220213604063E+04
                     2010    1.750358125000000E+01    1.939607954460312E+04
                     2020    1.757954075000000E+01    1.908723246406983E+04
                     2030    1.767922425000000E+01    1.896136435539553E+04
                     2040    1.776643225000000E+01    1.899129829842980E+04
                     2050    1.786869300000000E+01    1.890179719789326E+04
                     2060    1.796797675000000E+01    1.887004685325021E+04
                     2070    1.805586950000000E+01    1.895765338330342E+04
                     2080    1.813831225000000E+01    1.887377709471252E+04
                     2090    1.821721675000000E+01    1.942378610042415E+04
                     2100    1.829818975000000E+01    1.904681595919794E+04
                     2110    1.839882225000000E+01    1.823536385276962E+04
                     2120    1.848560125000000E+01    1.833508382975853E+04
                     2130    1.859233325000000E+01    1.892771102312208E+04
                     2140    1.867022475000000E+01    1.844510527473769E+04
                     2150    1.877996125000000E+01    1.806379686464536E+04
                     2160    1.886719500000000E+01    1.866445566010222E+04
                     2170    1.896006325000000E+01    1.811672222136191E+04
                     2180    1.904382750000000E+01    1.840202843903946E+04
                     2190    1.913765750000000E+01    1.855674222363367E+04
                     2200    1.921790050000000E+01    1.917598133321881E+04
                     2210    1.930358775000000E+01    1.903628798173828E+04
                     2220    1.938009150000000E+01    1.907139057174415E+04
                     2230    1.947606175000000E+01    1.888897971382579E+04
                     2240    1.955329050000000E+01    1.870301181306950E+04
                     2250    1.963438275000000E+01    1.883971359213508E+04
                     2260    1.971741650000000E+01    1.887613027887374E+04
                     2270    1.979502825000000E+01    1.871461000799611E+04
                     2280    1.987825575000000E+01    1.888943469012022E+04
                     2290    1.997038875000000E+01    1.847857063940341E+04
                     2300    2.007541350000000E+01    1.848037610884421E+04
                     2310    2.016334575000000E+01    1.867866435051263E+04
                     2320    2.024282525000000E+01    1.881034664408048E+04
                     2330    2.033102450000000E+01    1.876856176854136E+04
                     2340    2.042655100000000E+01    1.889391970232198E+04
                     2350    2.051339275000000E+01    1.868639796654295E+04
                     2360    2.060074675000000E+01    1.886926483466132E+04
                     2370    2.068086225000000E+01    1.929735450680264E+04
                     2380    2.076368900000000E+01    1.889309774687883E+04
                     2390    2.085334650000000E+01    1.906025423512367E+04
                     2400    2.093084200000000E+01    1.905350484671228E+04
                     2410    2.102086250000000E+01    1.884820679921631E+04
                     2420    2.110504050000000E+01    1.921445702378361E+04
                     2430    2.118386425000000E+01    1.892774480509104E+04
                     2440    2.126451650000000E+01    1.823645359028797E+04
                     2450    2.134810900000000E+01    1.855499016960050E+04
                     2460    2.144808125000000E+01    1.885164104942617E+04
                     2470    2.152760950000000E+01    1.822770047615817E+04
                     2480    2.160809025000000E+01    1.817280431322801E+04
                     2490    2.170185125000000E+01    1.826592754387479E+04
                     2500    2.178650125000000E+01    1.832696049390058E+04
                     2510    2.187658975000000E+01    1.891349376561359E+04
                     2520    2.195572650000000E+01    1.875046642379130E+04
                     2530    2.206316375000000E+01    1.776078179582068E+04
                     2540    2.215786375000000E+01    1.838647965138816E+04
                     2550    2.224110650000000E+01    1.842041414526158E+04
                     2560    2.232980650000000E+01    1.848571985870962E+04
                     2570    2.241650675000000E+01    1.859320061869088E+04
                     2580    2.250620700000000E+01    1.801707017303687E+04
                     2590    2.260063125000000E+01    1.843277007318933E+04
                     2600    2.268888550000000E+01    1.866819453338202E+04
                     2610    2.277132400000000E+01    1.870445646457360E+04
                     2620    2.285692225000000E+01    1.880369720626035E+04
                     2630    2.293699625000000E+01    1.839619855752794E+04
                     2640    2.302925350000000E+01    1.856547304943470E+04
                     2650    2.310946150000000E+01    1.885407590127787E+04
                     2660    2.319382650000000E+01    1.879617462443724E+04
                     2670    2.327518100000000E+01    1.883225101083775E+04
                     2680    2.336184900000000E+01    1.856256624257940E+04
                     2690    2.344469500000000E+01    1.818390417347714E+04
                     2700    2.353951125000000E+01    1.825946298580754E+04
                     2710    2.362847850000000E+01    1.848979753040298E+04
                     2720    2.371642350000000E+01    1.893237350123937E+04
                     2730    2.380550275000000E+01    1.912657179520946E+04
                     2740    2.388316175000000E+01    1.890571604930990E+04
                     2750    2.396447250000000E+01    1.845272851788442E+04
                     2760    2.405179600000000E+01    1.919085444056140E+04
                     2770    2.414515900000000E+01    1.923287396836876E+04
                     2780    2.423239950000000E+01    1.903995016925242E+04
                     2790    2.431167500000000E+01    1.928444010026277E+04
                     2800    2.440284175000000E+01    1.949941889639013E+04
                     2810    2.448312550000000E+01    1.965681611767957E+04
                     2820    2.457569150000000E+01    1.952029410192007E+04
                     2830    2.467608800000000E+01    1.909763977348405E+04
                     2840    2.478599775000000E+01    1.916738481163052E+04
                     2850    2.486952675000000E+01    1.892392548822885E+04
                     2860    2.494612950000000E+01    1.914440782646991E+04
                     2870    2.504629325000000E+01    1.964029846316034E+04
                     2880    2.513102000000000E+01    1.903806907890873E+04
                     2890    2.522273075000000E+01    1.865917895917379E+04
                     2900    2.530664125000000E+01    1.876019474001586E+04
                     2910    2.539347575000000E+01    1.832347020647617E+04
                     2920    2.547721700000000E+01    1.837327151366616E+04
                     2930    2.555651175000000E+01    1.909700329852743E+04
                     2940    2.564061950000000E+01    1.888899599612538E+04
                     2950    2.573200725000000E+01    1.859648501002065E+04
                     2960    2.581022000000000E+01    1.814364425383011E+04
                     2970    2.589304275000000E+01    1.847623602500392E+04
                     2980    2.598383300000000E+01    1.838664302713507E+04
                     2990    2.606647650000000E+01    1.818522102286133E+04
                     3000    2.615412025000000E+01    1.747052574326628E+04
                     3010    2.623492500000000E+01    1.786754946295109E+04
                     3020    2.631576425000000E+01    1.806709968447310E+04
                     3030    2.640348225000000E+01    1.806627370279896E+04
                     3040    2.650766925000000E+01    1.890694761501035E+04
                     3050    2.659047525000000E+01    1.881505961599899E+04
                     3060    2.666756125000000E+01    1.900369925803274E+04
                     3070    2.675651675000000E+01    1.916359644887060E+04
                     3080    2.683830400000000E+01    1.838230127079847E+04
                     3090    2.693775025000000E+01    1.887798405264701E+04
                     3100    2.701868575000000E+01    1.829555875548100E+04
                     3110    2.710246500000000E+01    1.875888911531961E+04
                     3120    2.718523125000000E+01    1.883082098260229E+04
                     3130    2.726219975000000E+01    1.854150394373878E+04
                     3140    2.735200700000000E+01    1.840044204551248E+04
                     3150    2.745181875000000E+01    1.816282827244107E+04
                     3160    2.754092925000000E+01    1.859543869452664E+04
                     3170    2.762447250000000E+01    1.848065468637325E+04
                     3180    2.771270075000000E+01    1.839901826272622E+04
                     3190    2.779506450000000E+01    1.842931504101076E+04
                     3200    2.788909350000000E+01    1.895371238087221E+04
                     3210    2.797136725000000E+01    1.904702314313519E+04
                     3220    2.805616250000000E+01    1.825723223722161E+04
                     3230    2.814400375000000E+01    1.813056359074876E+04
                     3240    2.823210325000000E+01    1.811091540972149E+04
                     3250    2.831844850000000E+01    1.818149582013599E+04
                     3260    2.840317575000000E+01    1.867477491866409E+04
                     3270    2.848737775000000E+01    1.827662822755313E+04
                     3280    2.858186800000000E+01    1.848581834743173E+04
                     3290    2.866530125000000E+01    1.842220947994837E+04
                     3300    2.875775725000000E+01    1.838616587721142E+04
                     3310    2.883993550000000E+01    1.786743948880345E+04
                     3320    2.892843200000000E+01    1.806215405752584E+04
                     3330    2.901940100000000E+01    1.790617534700663E+04
                     3340    2.910712900000000E+01    1.888747032797516E+04
                     3350    2.919875325000000E+01    1.844328788486848E+04
                     3360    2.927901650000000E+01    1.827587910300030E+04
                     3370    2.935999700000000E+01    1.841332882192094E+04
                     3380    2.944039875000000E+01    1.824007776246136E+04
                     3390    2.952006175000000E+01    1.836185006966038E+04
                     3400    2.960750475000000E+01    1.912204064775239E+04
                     3410    2.969473200000000E+01    1.877465408606992E+04
                     3420    2.977238300000000E+01    1.936145944722764E+04
                     3430    2.986217700000000E+01    1.929618606611542E+04
                     3440    2.993868200000000E+01    1.868843494788604E+04
                     3450    3.004791000000000E+01    1.896424257448709E+04
                     3460    3.013639350000000E+01    1.912512592417880E+04
                     3470    3.022274675000000E+01    1.842912427298315E+04
                     3480    3.031245225000000E+01    1.818300803906623E+04
                     3490    3.039601900000000E+01    1.844714787542813E+04
                     3500    3.047874675000000E+01    1.887627139833867E+04
                     3510    3.056479300000000E+01    1.788042157403886E+04
                     3520    3.065971250000000E+01    1.797116313977622E+04
                     3530    3.074604950000000E+01    1.853167573151301E+04
                     3540    3.082988425000000E+01    1.838525635723688E+04
                     3550    3.091430250000000E+01    1.834442211702176E+04
                     3560    3.099841175000000E+01    1.845146665062723E+04
                     3570    3.108187900000000E+01    1.859751504132594E+04
                     3580    3.116417450000000E+01    1.840606440686137E+04
                     3590    3.124312625000000E+01    1.838606718849942E+04
                     3600    3.132166450000000E+01    1.889168141132930E+04
                     3610    3.140476975000000E+01    1.895006609412668E+04
                     3620    3.149676850000000E+01    1.874141631257945E+04
                     3630    3.158974650000000E+01    1.898239275055799E+04
                     3640    3.166803000000000E+01    1.895788832834514E+04
                     3650    3.175426050000000E+01    1.890427251368131E+04
                     3660    3.183893300000000E+01    1.912399049581064E+04
                     3670    3.192890700000000E+01    1.888697882830078E+04
                     3680    3.200789775000001E+01    1.864378975845416E+04
                     3690    3.209085350000000E+01    1.859535458421002E+04
                     3700    3.217692700000000E+01    1.836752302969750E+04
                     3710    3.227052100000000E+01    1.857058750945185E+04
                     3720    3.234948200000000E+01    1.852046156901981E+04
                     3730    3.242901325000000E+01    1.870127098146726E+04
                     3740    3.250878650000000E+01    1.922824833138512E+04
                     3750    3.258757175000000E+01    1.929088294733164E+04
                     3760    3.266561700000000E+01    1.905982887824052E+04
                     3770    3.275450650000001E+01    1.901324556771502E+04
                     3780    3.284401325000000E+01    1.903599084351802E+04
                     3790    3.292483300000000E+01    1.910481488523310E+04
                     3800    3.300308425000000E+01    1.920784884247396E+04
                     3810    3.308782550000000E+01    1.882495942680057E+04
                     3820    3.317150825000000E+01    1.869701140355474E+04
                     3830    3.326956350000000E+01    1.811511688041694E+04
                     3840    3.335820075000000E+01    1.838493582844843E+04
                     3850    3.344121625000000E+01    1.884595040459581E+04
                     3860    3.353278975000000E+01    1.894598973332086E+04
                     3870    3.362204225000000E+01    1.842127378783095E+04
                     3880    3.370789350000000E+01    1.896337279852099E+04
                     3890    3.380150375000000E+01    1.814561369551905E+04
                     3900    3.388944225000000E+01    1.884046714845440E+04
                     3910    3.396998400000000E+01    1.859267559243695E+04
                     3920    3.404937225000000E+01    1.890644712196609E+04
                     3930    3.413569775000001E+01    1.859035347054038E+04
                     3940    3.421503175000000E+01    1.818699261154674E+04
                     3950    3.430224075000000E+01    1.803088994484615E+04
                     3960    3.438779500000000E+01    1.796444350060741E+04
                     3970    3.448188150000000E+01    1.818292764056831E+04
                     3980    3.456241850000000E+01    1.813918254360108E+04
                     3990    3.464713350000000E+01    1.850193090602692E+04
                     4000    3.473425250000000E+01    1.823033965171052E+04
                     4010    3.482143850000000E+01    1.821924333538148E+04
                     4020    3.490148425000000E+01    1.842272209684591E+04
                     4030    3.498227800000000E+01    1.861383903428125E+04
                     4040    3.507481425000000E+01    1.879660228933852E+04
                     4050    3.515775200000000E+01    1.859391873155556E+04
                     4060    3.524359800000000E+01    1.970793665381330E+04
                     4070    3.532602125000000E+01    1.932724566658032E+04
                     4080    3.541657300000000E+01    1.933729284318532E+04
                     4090    3.551095600000000E+01    1.848640323926540E+04
                     4100    3.560280750000000E+01    1.916428854430880E+04
                     4110    3.571026825000000E+01    1.908167863776840E+04
                     4120    3.579181975000000E+01    1.912618904453318E+04
                     4130    3.589551700000001E+01    1.902203933663503E+04
                     4140    3.598737900000000E+01    1.886910974080946E+04
                     4150    3.606382850000000E+01    1.844186190057666E+04
                     4160    3.614572425000000E+01    1.829837499069983E+04
                     4170    3.623404275000000E+01    1.841698733750415E+04
                     4180    3.632199325000001E+01    1.837835628259107E+04
                     4190    3.640543750000001E+01    1.825630872609959E+04
                     4200    3.648181825000000E+01    1.892954489158108E+04
                     4210    3.659863425000000E+01    1.866772670834563E+04
                     4220    3.668582400000000E+01    1.832791017684068E+04
                     4230    3.677479925000000E+01    1.881056498225135E+04
                     4240    3.687100275000000E+01    1.868383194230234E+04
                     4250    3.695685800000000E+01    1.857753908731446E+04
                     4260    3.703357250000001E+01    1.846967054639736E+04
                     4270    3.711779025000000E+01    1.906052095176093E+04
                     4280    3.720094425000000E+01    1.876465371634534E+04
                     4290    3.728582625000000E+01    1.899828088614049E+04
                     4300    3.737524550000001E+01    1.878503032623752E+04
                     4310    3.748242200000000E+01    1.851114859907673E+04
                     4320    3.757496100000000E+01    1.847223935072092E+04
                     4330    3.765210575000000E+01    1.875396336383713E+04
                     4340    3.773267225000000E+01    1.821249155333048E+04
                     4350    3.781057325000000E+01    1.896360336128246E+04
                     4360    3.790763775000000E+01    1.867238111649939E+04
                     4370    3.799823650000000E+01    1.864365870986133E+04
                     4380    3.808064075000000E+01    1.977880355296166E+04
                     4390    3.815977300000000E+01    1.987148766088554E+04
                     4400    3.825573250000000E+01    1.872181653188472E+04
                     4410    3.833523150000000E+01    1.849298047422873E+04
                     4420    3.842140150000000E+01    1.845322140709826E+04
                     4430    3.850249325000000E+01    1.869216098507903E+04
                     4440    3.859227900000000E+01    1.830090188919718E+04
                     4450    3.868770475000000E+01    1.825325804232815E+04
                     4460    3.877620150000000E+01    1.838821911311213E+04
                     4470    3.885319500000000E+01    1.806393098405837E+04
                     4480    3.894960650000000E+01    1.939551237410205E+04
                     4490    3.907189025000000E+01    1.940816480570852E+04
                     4500    3.915770025000000E+01    1.965270812046654E+04
                     4510    3.923768375000000E+01    1.936693185010138E+04
                     4520    3.932322725000000E+01    1.951053734424957E+04
                     4530    3.940755375000001E+01    1.911767424530147E+04
                     4540    3.948889675000000E+01    1.927494673140725E+04
                     4550    3.958073575000000E+01    1.929955660032984E+04
                     4560    3.965714225000000E+01    1.875359530377162E+04
                     4570    3.974332025000000E+01    1.852743404377832E+04
                     4580    3.982922000000000E+01    1.858049736183414E+04
                     4590    3.991186175000000E+01    1.890032624221603E+04
                     4600    3.999238875000000E+01    1.862482617563395E+04
                     4610    4.007870200000000E+01    1.878324733782832E+04
                     4620    4.016375750000000E+01    1.935044619141078E+04
                     4630    4.026323700000000E+01    1.908006362113369E+04
                     4640    4.035063300000000E+01    1.895730842131409E+04
                     4650    4.043290025000000E+01    1.897141976929718E+04
                     4660    4.050881500000001E+01    1.899722520311157E+04
                     4670    4.059265725000000E+01    1.830295998663786E+04
                     4680    4.068185600000000E+01    1.833430483717886E+04
                     4690    4.076669275000000E+01    1.933007335046299E+04
                     4700    4.085140950000000E+01    1.904790302347486E+04
                     4710    4.093015150000000E+01    1.948524129532014E+04
                     4720    4.101631050000000E+01    1.937922579356690E+04
                     4730    4.111274175000000E+01    1.928515976090559E+04
                     4740    4.120242650000000E+01    1.893122797254305E+04
                     4750    4.130311700000000E+01    1.887771295708149E+04
                     4760    4.140165700000000E+01    1.815430844704941E+04
                     4770    4.148819950000000E+01    1.831526134434976E+04
                     4780    4.156592050000000E+01    1.876360672240845E+04
                     4790    4.166341950000000E+01    1.817908265069482E+04
                     4800    4.174481125000001E+01    1.802064585498980E+04
                     4810    4.183703375000000E+01    1.845645845072311E+04
                     4820    4.191928400000000E+01    1.838192766490337E+04
                     4830    4.200954275000000E+01    1.859467482576940E+04
                     4840    4.208983075000000E+01    1.867078528342590E+04
                     4850    4.217634100000000E+01    1.808883847567046E+04
                     4860    4.225563625000000E+01    1.809114196297055E+04
                     4870    4.233819450000000E+01    1.873082893486730E+04
                     4880    4.242823300000000E+01    1.867528444139134E+04
                     4890    4.251589625000000E+01    1.772865906510699E+04
                     4900    4.259899525000000E+01    1.789380098953138E+04
                     4910    4.268065225000000E+01    1.809034575442264E+04
                     4920    4.276342300000000E+01    1.805658979829374E+04
                     4930    4.285060425000000E+01    1.793049049749111E+04
                     4940    4.293779075000000E+01    1.830132022167415E+04
                     4950    4.301825325000000E+01    1.860812137443311E+04
                     4960    4.311111900000000E+01    1.846396854747791E+04
                     4970    4.319128525000000E+01    1.902288765163518E+04
                     4980    4.328222725000001E+01    1.876693710011486E+04
                     4990    4.336953725000000E+01    1.906628844560427E+04
                     5000    4.345558275000000E+01    1.896118891461415E+04
                     5010    4.353542350000000E+01    1.963836425647138E+04
                     5020    4.362440300000000E+01    1.884945549747646E+04
                     5030    4.371092750000000E+01    1.913470811973184E+04
                     5040    4.379214225000000E+01    1.941407110425690E+04
                     5050    4.386940325000000E+01    1.913459772816138E+04
                     5060    4.395738100000001E+01    1.853987469647453E+04
                     5070    4.405413175000000E+01    1.828736273268121E+04
                     5080    4.415019625000000E+01    1.885074681361851E+04
                     5090    4.423035800000000E+01    1.931177929800356E+04
                     5100    4.432374250000000E+01    1.931493596014651E+04
                     5110    4.440178600000000E+01    1.920251515456050E+04
                     5120    4.447892000000000E+01    1.905959214580060E+04
                     5130    4.457419850000000E+01    1.947797306627667E+04
                     5140    4.466224425000000E+01    1.880430481091899E+04
                     5150    4.474981650000000E+01    1.874348255741513E+04
                     5160    4.482981600000000E+01    1.822529755629188E+04
                     5170    4.490848200000000E+01    1.781925260842487E+04
                     5180    4.500045875000000E+01    1.784106039540087E+04
