#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     3350    2.811642000000000E+00    7.301114827549619E+02
                     3360    2.820125000000000E+00    7.283942149829230E+02
                     3370    2.828251000000000E+00    7.273724390477436E+02
                     3380    2.836488000000000E+00    7.248129406059661E+02
                     3390    2.844807000000000E+00    7.232724394749170E+02
                     3400    2.853149000000000E+00    7.207250223505565E+02
                     3410    2.861595000000000E+00    7.162978142807094E+02
                     3420    2.870005000000000E+00    7.142780010809379E+02
                     3430    2.878349000000000E+00    7.139910942547409E+02
                     3440    2.886764000000000E+00    7.123802464353186E+02
                     3450    2.895115000000000E+00    7.371802089540209E+02
                     3460    2.903377000000000E+00    7.202018285008079E+02
                     3470    2.911877000000000E+00    7.240923111165336E+02
                     3480    2.920385000000000E+00    7.153404492875302E+02
                     3490    2.928641000000000E+00    7.166113919356567E+02
                     3500    2.936904000000000E+00    7.370715918769805E+02
                     3510    2.945240000000000E+00    7.235178004026686E+02
                     3520    2.953818000000000E+00    7.172661403312347E+02
                     3530    2.962196000000000E+00    7.246238794257264E+02
                     3540    2.970374000000000E+00    7.169917765732412E+02
                     3550    2.978769000000000E+00    7.131789768498743E+02
                     3560    2.987209000000000E+00    7.182770155761865E+02
                     3570    2.995377000000000E+00    7.211561133838170E+02
                     3580    3.003680000000000E+00    7.139889125885811E+02
                     3590    3.012074000000000E+00    7.147801569911156E+02
                     3600    3.020309000000000E+00    7.268559318827932E+02
                     3610    3.028758000000000E+00    7.225749534138822E+02
                     3620    3.036997000000000E+00    7.247397216735375E+02
                     3630    3.045130000000000E+00    7.122191580011859E+02
                     3640    3.053593000000000E+00    7.288751889343462E+02
                     3650    3.061991000000000E+00    7.226638286677312E+02
                     3660    3.070232000000000E+00    7.256170632484497E+02
                     3670    3.078560000000000E+00    7.406606412901343E+02
                     3680    3.086893000000000E+00    7.415712596727168E+02
                     3690    3.095141000000000E+00    7.352242095394186E+02
                     3700    3.103535000000000E+00    7.208254416437517E+02
                     3710    3.111884000000000E+00    7.302057293254938E+02
                     3720    3.120165000000000E+00    7.134427677436877E+02
                     3730    3.128524000000000E+00    7.209216474411591E+02
                     3740    3.137022000000000E+00    7.337674755456759E+02
                     3750    3.145303000000000E+00    7.208096240910719E+02
                     3760    3.153677000000000E+00    7.200084742776252E+02
                     3770    3.162073000000000E+00    7.205453360171934E+02
                     3780    3.170665000000000E+00    7.182713938303056E+02
                     3790    3.179606000000000E+00    7.309990008912355E+02
                     3800    3.188744000000000E+00    7.211226597638263E+02
                     3810    3.197347000000000E+00    7.152261220562400E+02
                     3820    3.206187000000000E+00    7.276145618626097E+02
                     3830    3.214889000000000E+00    7.135609738718739E+02
                     3840    3.223720000000000E+00    7.245147970104191E+02
                     3850    3.232741000000000E+00    7.215675968948088E+02
                     3860    3.241314000000000E+00    7.255056699528219E+02
                     3870    3.250269000000000E+00    7.172188330493652E+02
                     3880    3.258835000000000E+00    7.165157828066501E+02
                     3890    3.267838000000000E+00    7.179626130686411E+02
                     3900    3.277177000000000E+00    7.210276092039290E+02
                     3910    3.286249000000000E+00    7.194189794547046E+02
                     3920    3.295265000000000E+00    7.311111421496505E+02
                     3930    3.304082000000000E+00    7.189691857781482E+02
                     3940    3.312905000000000E+00    7.277441760712494E+02
                     3950    3.321723000000000E+00    7.187277993224035E+02
                     3960    3.330416000000000E+00    7.200791470951127E+02
                     3970    3.339988000000000E+00    7.141520693212733E+02
                     3980    3.348778000000000E+00    7.241439274997136E+02
                     3990    3.357949000000000E+00    7.174328952283699E+02
                     4000    3.366588000000000E+00    7.261466208941550E+02
                     4010    3.375342000000000E+00    7.277003615359846E+02
                     4020    3.384176000000000E+00    7.244612076543024E+02
                     4030    3.392956000000000E+00    7.353888890228393E+02
                     4040    3.401205000000000E+00    7.239548023513150E+02
                     4050    3.409728000000000E+00    7.244885798018784E+02
                     4060    3.418067000000000E+00    7.082642634324859E+02
                     4070    3.426423000000000E+00    7.279442187874921E+02
                     4080    3.434742000000000E+00    7.196199219637737E+02
                     4090    3.443015000000000E+00    7.263379766269343E+02
                     4100    3.451282000000000E+00    7.311016282116930E+02
                     4110    3.459489000000000E+00    7.202520506402485E+02
                     4120    3.467754000000000E+00    7.268706162290282E+02
                     4130    3.476182000000000E+00    7.245687255507860E+02
                     4140    3.485261000000000E+00    7.136487832830732E+02
                     4150    3.493696000000000E+00    7.191934394638038E+02
                     4160    3.502125000000000E+00    7.195983321878990E+02
                     4170    3.511518000000000E+00    7.105303037364189E+02
                     4180    3.520198000000000E+00    7.134419127821483E+02
                     4190    3.528447000000000E+00    7.154815554395553E+02
                     4200    3.536984000000000E+00    7.206901953801903E+02
                     4210    3.545403000000000E+00    7.238588908359599E+02
                     4220    3.553430000000000E+00    7.222256554470488E+02
                     4230    3.561663000000000E+00    7.258200934578641E+02
                     4240    3.570210000000000E+00    7.150071984084940E+02
                     4250    3.578621000000000E+00    7.230155508748832E+02
                     4260    3.586789000000000E+00    7.364240187631893E+02
                     4270    3.595205000000000E+00    7.215202333290914E+02
                     4280    3.603526000000000E+00    7.141673408556317E+02
                     4290    3.611974000000000E+00    7.161241022627645E+02
                     4300    3.620841000000000E+00    7.175807316189092E+02
                     4310    3.629205000000000E+00    7.257823538499990E+02
                     4320    3.637639000000000E+00    7.172656587347967E+02
                     4330    3.645951000000000E+00    7.240351010174371E+02
                     4340    3.654362000000000E+00    7.159661546588020E+02
                     4350    3.662577000000000E+00    7.317103200156184E+02
                     4360    3.671106000000000E+00    7.126032192121489E+02
                     4370    3.679366000000000E+00    7.211329063205720E+02
                     4380    3.687761000000000E+00    7.162590202086602E+02
                     4390    3.696193000000000E+00    7.158152697795512E+02
                     4400    3.704625000000000E+00    7.132682433009822E+02
                     4410    3.713633000000000E+00    7.114607617725685E+02
                     4420    3.721817000000000E+00    7.232749672640975E+02
                     4430    3.730192000000000E+00    7.192611297090240E+02
                     4440    3.738413000000000E+00    7.298860824392250E+02
                     4450    3.746817000000000E+00    7.335761735127381E+02
                     4460    3.755224000000000E+00    7.270707489124100E+02
                     4470    3.763489000000000E+00    7.074330601170411E+02
                     4480    3.771801000000000E+00    7.112872978220167E+02
                     4490    3.780292000000000E+00    7.315467768811329E+02
                     4500    3.788501000000000E+00    7.136789434846506E+02
                     4510    3.796757000000000E+00    7.276505912429504E+02
                     4520    3.805170000000000E+00    7.283226353980355E+02
                     4530    3.813381000000000E+00    7.225595985071111E+02
                     4540    3.821712000000000E+00    7.192514321339695E+02
                     4550    3.830097000000000E+00    7.131035319816540E+02
                     4560    3.838623000000000E+00    7.142313993966069E+02
                     4570    3.847008000000000E+00    7.295340718623852E+02
                     4580    3.855418000000000E+00    7.187166075803684E+02
                     4590    3.863727000000000E+00    7.198848914034544E+02
                     4600    3.872101000000000E+00    7.293923265794257E+02
                     4610    3.880539000000000E+00    7.207656031891904E+02
                     4620    3.888813000000000E+00    7.138076350632562E+02
                     4630    3.897288000000000E+00    7.172529891484457E+02
                     4640    3.905546000000000E+00    7.242597599323434E+02
                     4650    3.913955000000000E+00    7.252221749706600E+02
                     4660    3.922300000000000E+00    7.287866816259303E+02
                     4670    3.930804000000000E+00    7.326431017635400E+02
                     4680    3.938989000000000E+00    7.316409553576261E+02
                     4690    3.947288000000000E+00    7.175171588220014E+02
                     4700    3.955743000000000E+00    7.140698520263497E+02
                     4710    3.964373000000000E+00    7.159191729538757E+02
                     4720    3.972836000000000E+00    7.140923082094750E+02
                     4730    3.980973000000000E+00    7.276708846419669E+02
                     4740    3.989383000000000E+00    7.261486168232327E+02
                     4750    3.997542000000000E+00    7.290934006617452E+02
                     4760    4.005944000000000E+00    7.197741311650196E+02
                     4770    4.014080000000000E+00    7.108219946762453E+02
                     4780    4.022329999999999E+00    7.190636772226997E+02
                     4790    4.030613000000000E+00    7.344851788306175E+02
                     4800    4.039000000000000E+00    7.134898558438049E+02
                     4810    4.047300000000000E+00    7.273531634515821E+02
                     4820    4.055688000000000E+00    7.223125414590852E+02
                     4830    4.064118000000000E+00    7.247131912668651E+02
                     4840    4.072423000000000E+00    7.216735573875588E+02
                     4850    4.080661000000000E+00    7.229056083489216E+02
                     4860    4.089048000000000E+00    7.207323864541089E+02
                     4870    4.097519000000000E+00    7.204826769922624E+02
                     4880    4.106024000000000E+00    7.138563136270897E+02
                     4890    4.114587999999999E+00    7.166063040843962E+02
                     4900    4.122997000000000E+00    7.168322379926982E+02
                     4910    4.131171000000000E+00    7.171138193469707E+02
                     4920    4.139494000000000E+00    7.257993820402372E+02
                     4930    4.147670000000000E+00    7.302562401589821E+02
                     4940    4.156095000000000E+00    7.337626705950041E+02
                     4950    4.164311000000000E+00    7.118448824218515E+02
                     4960    4.172816000000000E+00    7.266059851708102E+02
                     4970    4.181213000000000E+00    7.241206062714939E+02
                     4980    4.189344999999999E+00    7.219220338086344E+02
                     4990    4.197636999999999E+00    7.173979436905074E+02
                     5000    4.205909000000000E+00    7.276404261873861E+02
                     5010    4.214085000000000E+00    7.381887910859723E+02
                     5020    4.222269000000000E+00    7.233662279043820E+02
                     5030    4.230570999999999E+00    7.163073240982799E+02
                     5040    4.238922000000000E+00    7.178244993512354E+02
                     5050    4.247341000000000E+00    7.192896810856790E+02
                     5060    4.255686000000000E+00    7.185068709198546E+02
                     5070    4.264033000000000E+00    7.164252935765081E+02
                     5080    4.272372000000000E+00    7.229979018245073E+02
                     5090    4.280840000000000E+00    7.256084896170694E+02
                     5100    4.289053000000000E+00    7.236420745433998E+02
                     5110    4.297503000000000E+00    7.293190922366958E+02
                     5120    4.305709999999999E+00    7.277234752096973E+02
                     5130    4.314252000000000E+00    7.184236805471221E+02
                     5140    4.322727000000000E+00    7.214344840833394E+02
                     5150    4.330792000000000E+00    7.260778229194169E+02
                     5160    4.339051000000000E+00    7.193237527485534E+02
                     5170    4.347201000000000E+00    7.196621896472902E+02
