#                 1000000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1470    5.760179429999999E+02    2.335132844657226E+04
                     1480    5.797451500000000E+02    2.353684315743302E+04
                     1490    5.838615289999999E+02    2.349610073029911E+04
                     1500    5.882954719999999E+02    2.318709162016254E+04
                     1510    5.920140990000000E+02    2.356767350578666E+04
                     1520    5.960182790000000E+02    2.337732406844613E+04
                     1530    6.000727330000000E+02    2.348338680010669E+04
                     1540    6.038394169999999E+02    2.341407205787581E+04
                     1550    6.082310739999999E+02    2.374531091639033E+04
                     1560    6.125524839999999E+02    2.353297895431514E+04
                     1570    6.166045889999999E+02    2.360634329025217E+04
                     1580    6.211193400000000E+02    2.362242549380467E+04
                     1590    6.247881699999999E+02    2.354393938310367E+04
                     1600    6.289972730000000E+02    2.335608240663804E+04
                     1610    6.329502500000000E+02    2.354021940691161E+04
                     1620    6.372950370000000E+02    2.380311368786764E+04
                     1630    6.409361490000000E+02    2.379199516501069E+04
                     1640    6.447712260000000E+02    2.384612279194666E+04
                     1650    6.485578240000000E+02    2.345103800888066E+04
                     1660    6.524510329999999E+02    2.346031421804747E+04
                     1670    6.559670719999999E+02    2.330291633881338E+04
                     1680    6.596423639999999E+02    2.322348108267306E+04
                     1690    6.637793979999999E+02    2.343491634511373E+04
                     1700    6.674138819999999E+02    2.320345826826398E+04
                     1710    6.716368050000000E+02    2.312720684505158E+04
                     1720    6.757507039999999E+02    2.334747791737004E+04
                     1730    6.795988430000000E+02    2.334119680699398E+04
                     1740    6.838817379999999E+02    2.336912791935552E+04
                     1750    6.877999689999999E+02    2.342026855065640E+04
                     1760    6.915953700000000E+02    2.361301826463093E+04
                     1770    6.957223530000000E+02    2.326464409329568E+04
                     1780    6.992621100000000E+02    2.327593522118268E+04
                     1790    7.031095710000000E+02    2.314499514769528E+04
                     1800    7.073104370000000E+02    2.318726335593612E+04
                     1810    7.117093669999999E+02    2.320726717523266E+04
                     1820    7.155684480000000E+02    2.319908275502756E+04
                     1830    7.192841719999999E+02    2.335398508566032E+04
                     1840    7.231943779999999E+02    2.333042690089154E+04
                     1850    7.273530619999999E+02    2.341178733683577E+04
                     1860    7.314508430000000E+02    2.347460546077242E+04
                     1870    7.359146710000000E+02    2.329040352252415E+04
                     1880    7.398261970000000E+02    2.324072400008945E+04
