#                 1000000                    lines
#       Iterationsschritt                     Zeit       Bester Fitnesswert
                     4010    8.333737090000000E+02    5.683760378197825E+02
                     4020    8.354269713750000E+02    5.683760378197825E+02
                     4030    8.374706920000000E+02    5.683760378197825E+02
                     4040    8.394888311250000E+02    5.683760378197825E+02
                     4050    8.415374130000000E+02    5.683760378197825E+02
                     4060    8.435904813750000E+02    5.683760378197825E+02
                     4070    8.456264112500000E+02    5.683760378197825E+02
                     4080    8.476608627500000E+02    5.683760378197825E+02
                     4090    8.497261035000000E+02    5.683760378197825E+02
                     4100    8.518265511250000E+02    5.683760378197825E+02
                     4110    8.539015887500000E+02    5.683760378197825E+02
                     4120    8.560072557500000E+02    5.683760378197825E+02
                     4130    8.581600587500000E+02    5.683760378197825E+02
                     4140    8.602367283750000E+02    5.683760378197825E+02
                     4150    8.623009528750000E+02    5.683760378197825E+02
                     4160    8.643783475000000E+02    5.683760378197825E+02
                     4170    8.664469753750000E+02    5.683760378197825E+02
                     4180    8.685082093750000E+02    5.683760378197825E+02
                     4190    8.705894608750000E+02    5.683760378197825E+02
                     4200    8.726857970000000E+02    5.683760378197825E+02
                     4210    8.747692883750000E+02    5.683760378197825E+02
                     4220    8.768581451250000E+02    5.683760378197825E+02
                     4230    8.789267460000000E+02    5.683760378197825E+02
                     4240    8.809891092500000E+02    5.683760378197825E+02
                     4250    8.830511026250000E+02    5.683760378197825E+02
                     4260    8.851185732500001E+02    5.664212000206703E+02
                     4270    8.872204165000001E+02    5.664212000206703E+02
                     4280    8.892835000000000E+02    5.664212000206703E+02
                     4290    8.913491410000000E+02    5.664212000206703E+02
                     4300    8.934322565000000E+02    5.664212000206703E+02
                     4310    8.955801492500000E+02    5.664212000206703E+02
                     4320    8.976153685000000E+02    5.664212000206703E+02
                     4330    8.996692030000000E+02    5.664212000206703E+02
                     4340    9.017243118750000E+02    5.664212000206703E+02
                     4350    9.038160290000000E+02    5.664212000206703E+02
                     4360    9.059176266250000E+02    5.664212000206703E+02
                     4370    9.080033905000000E+02    5.664212000206703E+02
                     4380    9.100402501250001E+02    5.664212000206703E+02
                     4390    9.121055176249999E+02    5.664212000206703E+02
                     4400    9.142032915000000E+02    5.664212000206703E+02
                     4410    9.163528218750000E+02    5.664212000206703E+02
                     4420    9.184389575000000E+02    5.664212000206703E+02
                     4430    9.205542701250000E+02    5.664212000206703E+02
                     4440    9.226951602500000E+02    5.664212000206703E+02
                     4450    9.247718814999999E+02    5.664212000206703E+02
                     4460    9.268619116249999E+02    5.664212000206703E+02
                     4470    9.289433920000000E+02    5.664212000206703E+02
                     4480    9.310002385000000E+02    5.664212000206703E+02
                     4490    9.330784071250000E+02    5.664212000206703E+02
                     4500    9.351272216249999E+02    5.664212000206703E+02
                     4510    9.371991461250000E+02    5.664212000206703E+02
                     4520    9.392961486250000E+02    5.664212000206703E+02
                     4530    9.413572015000000E+02    5.664212000206703E+02
                     4540    9.433982265000000E+02    5.664212000206703E+02
                     4550    9.454415283750000E+02    5.664212000206703E+02
                     4560    9.475177263750001E+02    5.664212000206703E+02
                     4570    9.496055366250000E+02    5.664212000206703E+02
                     4580    9.516779146250000E+02    5.664212000206703E+02
                     4590    9.537941091250000E+02    5.664212000206703E+02
                     4600    9.558739171250000E+02    5.664212000206703E+02
                     4610    9.579673353749999E+02    5.664212000206703E+02
                     4620    9.600536586250000E+02    5.664212000206703E+02
                     4630    9.621342982500000E+02    5.664212000206703E+02
                     4640    9.641906513750000E+02    5.664212000206703E+02
                     4650    9.662697651250000E+02    5.664212000206703E+02
                     4660    9.683943275000000E+02    5.664212000206703E+02
                     4670    9.704779678750000E+02    5.664212000206703E+02
                     4680    9.726020938750000E+02    5.664212000206703E+02
                     4690    9.747924935000000E+02    5.664212000206703E+02
                     4700    9.769203420000000E+02    5.664212000206703E+02
                     4710    9.790260043750000E+02    5.664212000206703E+02
                     4720    9.810914668750000E+02    5.664212000206703E+02
                     4730    9.831790213750000E+02    5.664212000206703E+02
                     4740    9.852602541250000E+02    5.664212000206703E+02
                     4750    9.873202193750000E+02    5.664212000206703E+02
                     4760    9.893577495000000E+02    5.664212000206703E+02
                     4770    9.913981823750000E+02    5.664212000206703E+02
                     4780    9.934801541250000E+02    5.664212000206703E+02
                     4790    9.955508766250000E+02    5.664212000206703E+02
                     4800    9.976286400000000E+02    5.664212000206703E+02
                     4810    9.997211985000000E+02    5.664212000206703E+02
                     4820    1.001769183125000E+03    5.664212000206703E+02
                     4830    1.003803749125000E+03    5.664212000206703E+02
                     4840    1.005894757750000E+03    5.664212000206703E+02
                     4850    1.007955261625000E+03    5.664212000206703E+02
                     4860    1.010018999500000E+03    5.664212000206703E+02
                     4870    1.012067507625000E+03    5.664212000206703E+02
                     4880    1.014108860250000E+03    5.664212000206703E+02
                     4890    1.016195011875000E+03    5.664212000206703E+02
                     4900    1.018263420375000E+03    5.664212000206703E+02
                     4910    1.020382230250000E+03    5.664212000206703E+02
                     4920    1.022443385750000E+03    5.664212000206703E+02
                     4930    1.024488964750000E+03    5.664212000206703E+02
                     4940    1.026567054125000E+03    5.664212000206703E+02
                     4950    1.028649659250000E+03    5.664212000206703E+02
                     4960    1.030759820750000E+03    5.664212000206703E+02
                     4970    1.032847521750000E+03    5.664212000206703E+02
                     4980    1.034928641000000E+03    5.664212000206703E+02
                     4990    1.037033140875000E+03    5.664212000206703E+02
                     5000    1.039137033875000E+03    5.664212000206703E+02
                     5010    1.041248883875000E+03    5.664212000206703E+02
                     5020    1.043321946250000E+03    5.664212000206703E+02
                     5030    1.045381774250000E+03    5.664212000206703E+02
                     5040    1.047444718750000E+03    5.664212000206703E+02
                     5050    1.049516913750000E+03    5.664212000206703E+02
                     5060    1.051597874375000E+03    5.664212000206703E+02
                     5070    1.053705750000000E+03    5.664212000206703E+02
                     5080    1.055817072000000E+03    5.664212000206703E+02
                     5090    1.057888766750000E+03    5.664212000206703E+02
                     5100    1.059982727625000E+03    5.664212000206703E+02
                     5110    1.062053697000000E+03    5.664212000206703E+02
                     5120    1.064127026500000E+03    5.664212000206703E+02
                     5130    1.066198871500000E+03    5.664212000206703E+02
                     5140    1.068256399000000E+03    5.664212000206703E+02
                     5150    1.070312276375000E+03    5.664212000206703E+02
                     5160    1.072388347500000E+03    5.664212000206703E+02
