#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     1110    1.493642200000000E+01    4.797905997147746E+04
                     1120    1.506685475000000E+01    4.767082248818704E+04
                     1130    1.519675000000000E+01    4.805903254737979E+04
                     1140    1.532793975000000E+01    4.763477642860508E+04
                     1150    1.545810175000000E+01    4.735161479506697E+04
                     1160    1.559201800000000E+01    4.771607602038936E+04
                     1170    1.572273725000000E+01    4.751056205444333E+04
                     1180    1.585356725000000E+01    4.767750093470242E+04
                     1190    1.598797700000000E+01    4.782406628831542E+04
                     1200    1.612169350000000E+01    4.772634712753225E+04
                     1210    1.625261725000000E+01    4.794788280135248E+04
                     1220    1.638323750000000E+01    4.801354876784346E+04
                     1230    1.651433900000000E+01    4.766379092272955E+04
                     1240    1.665048975000000E+01    4.759545204763458E+04
                     1250    1.678145775000000E+01    4.764245445217030E+04
                     1260    1.691224975000000E+01    4.804810166428035E+04
                     1270    1.704287000000000E+01    4.741796876324916E+04
                     1280    1.717375350000000E+01    4.798078875544771E+04
                     1290    1.730419650000000E+01    4.770808655973863E+04
                     1300    1.743655275000000E+01    4.771219040784560E+04
                     1310    1.756691725000000E+01    4.744445597395756E+04
                     1320    1.770168725000000E+01    4.759978920534290E+04
                     1330    1.783209075000000E+01    4.794139869088781E+04
                     1340    1.796363750000000E+01    4.744044034546347E+04
                     1350    1.809602275000000E+01    4.772176255007945E+04
                     1360    1.822855975000000E+01    4.788868107763372E+04
                     1370    1.835974750000000E+01    4.791381043658037E+04
                     1380    1.849008150000000E+01    4.753062803341344E+04
                     1390    1.862669600000000E+01    4.751950728750072E+04
                     1400    1.875720075000000E+01    4.763913775651949E+04
                     1410    1.888810025000000E+01    4.742961889089066E+04
                     1420    1.901956175000000E+01    4.751398739957345E+04
                     1430    1.915013150000000E+01    4.743652513864089E+04
                     1440    1.927997750000000E+01    4.731047550331872E+04
                     1450    1.941092650000000E+01    4.736762932005439E+04
                     1460    1.954188475000000E+01    4.780365324534001E+04
                     1470    1.967735925000000E+01    4.751056972235456E+04
                     1480    1.980787125000000E+01    4.757929919451945E+04
                     1490    1.993818250000000E+01    4.755106599182956E+04
                     1500    2.006879150000000E+01    4.757400510818129E+04
                     1510    2.020306450000000E+01    4.722220064476110E+04
                     1520    2.033329300000000E+01    4.755696049755612E+04
