#                   50000                    lines
#       Iterationsschritt                     Zeit                <Fitness>
                     3810    3.082328125000000E+01    5.025993379607355E+04
                     3820    3.090136900000000E+01    5.066695255189569E+04
                     3830    3.098021875000000E+01    4.905961050986368E+04
                     3840    3.105776700000000E+01    4.998355757363498E+04
                     3850    3.113617725000000E+01    4.949168527914805E+04
                     3860    3.121462925000000E+01    4.949614232867963E+04
                     3870    3.129217825000000E+01    4.983071715077583E+04
                     3880    3.136960125000000E+01    4.980613427533164E+04
                     3890    3.144843825000000E+01    4.961216121891150E+04
                     3900    3.152650425000000E+01    4.898354944141999E+04
                     3910    3.160425475000000E+01    4.903065405362001E+04
                     3920    3.168209600000000E+01    4.916639271550050E+04
                     3930    3.175967950000000E+01    4.926753175683919E+04
                     3940    3.183727600000000E+01    4.977000780719594E+04
                     3950    3.191611375000000E+01    4.962239714664391E+04
                     3960    3.199390175000000E+01    4.925822437071890E+04
                     3970    3.207112325000000E+01    4.936679494496002E+04
                     3980    3.214889875000000E+01    5.029193177545026E+04
                     3990    3.222725150000000E+01    4.996605554266724E+04
                     4000    3.230431450000000E+01    4.919085575182310E+04
                     4010    3.238224350000000E+01    4.970525173434102E+04
                     4020    3.245966700000000E+01    4.942155729809267E+04
                     4030    3.253772550000000E+01    4.956283440734970E+04
                     4040    3.261535950000000E+01    4.917533262927111E+04
                     4050    3.269285500000000E+01    4.942341863901316E+04
                     4060    3.277116525000000E+01    4.946494043597161E+04
                     4070    3.284896025000000E+01    4.920156487728668E+04
                     4080    3.292728175000000E+01    4.935225949932088E+04
                     4090    3.300472700000000E+01    5.000479248440745E+04
                     4100    3.308330475000000E+01    5.004702165066159E+04
                     4110    3.316257600000000E+01    4.959436590840199E+04
                     4120    3.324066625000000E+01    4.977191744530036E+04
                     4130    3.331883200000000E+01    5.043133854528731E+04
                     4140    3.339747400000000E+01    5.072267262609171E+04
                     4150    3.347615175000000E+01    5.022454690197320E+04
                     4160    3.355430800000000E+01    5.042024236167606E+04
                     4170    3.363186375000000E+01    4.956055954991908E+04
                     4180    3.370902100000000E+01    4.958194443835237E+04
                     4190    3.378676550000000E+01    4.901411610555043E+04
                     4200    3.386426950000000E+01    4.944113789204171E+04
                     4210    3.394166800000000E+01    4.931449205563192E+04
                     4220    3.401906650000000E+01    5.033912974925960E+04
                     4230    3.409854825000000E+01    5.055000408114053E+04
                     4240    3.417774400000000E+01    4.969847015675468E+04
                     4250    3.425687750000000E+01    5.040442612255079E+04
                     4260    3.433621275000000E+01    4.952389562211083E+04
                     4270    3.441463125000000E+01    5.044158303405374E+04
                     4280    3.449280600000000E+01    5.003918578872873E+04
                     4290    3.457223875000000E+01    5.031530606533558E+04
                     4300    3.465131975000000E+01    5.035870896824900E+04
                     4310    3.473041200000000E+01    4.974113350387776E+04
                     4320    3.480902800000000E+01    4.855441067593178E+04
                     4330    3.488735075000000E+01    4.898103690338067E+04
                     4340    3.496537225000000E+01    4.994522744024292E+04
                     4350    3.504307475000000E+01    4.892788056161921E+04
                     4360    3.512019000000000E+01    4.944315125362960E+04
                     4370    3.519725200000000E+01    4.930274650745907E+04
                     4380    3.527456975000000E+01    4.891182332634735E+04
                     4390    3.535270225000000E+01    4.945099354917234E+04
                     4400    3.543136100000000E+01    5.041169834016875E+04
                     4410    3.550999450000000E+01    4.931843362795966E+04
                     4420    3.558837500000000E+01    4.941922475573559E+04
                     4430    3.566650225000000E+01    5.008379034076841E+04
                     4440    3.574435250000000E+01    4.924715058545473E+04
                     4450    3.582249625000000E+01    4.998034988455622E+04
                     4460    3.590032400000000E+01    4.935682558598063E+04
                     4470    3.597788200000000E+01    4.952881799208310E+04
                     4480    3.605546650000000E+01    4.889326453287341E+04
                     4490    3.613265600000000E+01    4.966877526399207E+04
                     4500    3.621028475000000E+01    4.905486969944687E+04
                     4510    3.628767825000000E+01    4.923706675937145E+04
                     4520    3.636476100000000E+01    4.962139920648946E+04
                     4530    3.644230350000000E+01    4.916770077987138E+04
                     4540    3.652011350000000E+01    4.889184525218906E+04
                     4550    3.659742625000000E+01    4.957582347378156E+04
                     4560    3.667608650000000E+01    4.980395390320734E+04
                     4570    3.675530900000000E+01    4.995329598438021E+04
                     4580    3.683320500000000E+01    4.946822644221783E+04
                     4590    3.691009400000000E+01    4.930403550062752E+04
                     4600    3.698709625000000E+01    4.914670319268432E+04
                     4610    3.706472575000000E+01    4.983824583043299E+04
                     4620    3.714268500000000E+01    4.936109929247681E+04
                     4630    3.722149250000000E+01    5.031287262182277E+04
                     4640    3.730048150000000E+01    4.940246729746161E+04
                     4650    3.737998850000000E+01    4.939542044825789E+04
                     4660    3.745843575000000E+01    4.981791339840257E+04
                     4670    3.753614375000000E+01    5.016575417867077E+04
                     4680    3.761352850000000E+01    4.968276923501334E+04
                     4690    3.769207475000000E+01    5.023740338370681E+04
                     4700    3.777098625000000E+01    5.081904152068253E+04
                     4710    3.784970350000000E+01    4.996022263918810E+04
                     4720    3.792776025000000E+01    4.925185515417380E+04
                     4730    3.800637300000000E+01    5.000147991031101E+04
                     4740    3.808731075000000E+01    4.969072260083142E+04
                     4750    3.816573800000000E+01    4.878714034464143E+04
                     4760    3.824401375000000E+01    4.984874269807224E+04
                     4770    3.832249075000000E+01    5.022477607223186E+04
                     4780    3.840005000000000E+01    5.042664121349316E+04
                     4790    3.847790775000000E+01    5.014743799269223E+04
                     4800    3.855611900000000E+01    5.010971710683065E+04
                     4810    3.863465550000000E+01    4.910168403631997E+04
                     4820    3.871332650000000E+01    4.928129011151619E+04
                     4830    3.879075950000000E+01    4.913074539718888E+04
                     4840    3.886839275000000E+01    4.964552896144622E+04
                     4850    3.894638500000000E+01    4.888094194697922E+04
                     4860    3.902438350000000E+01    4.948094865447086E+04
                     4870    3.910250725000000E+01    4.875998008476055E+04
                     4880    3.917993750000000E+01    4.901249527529865E+04
                     4890    3.925742800000000E+01    4.841713234885185E+04
                     4900    3.933454375000000E+01    4.899742012602136E+04
                     4910    3.941228050000000E+01    5.032311445950496E+04
                     4920    3.949046975000000E+01    4.992561326890357E+04
                     4930    3.956848250000000E+01    4.928911915223145E+04
                     4940    3.964705525000000E+01    4.964738587640788E+04
                     4950    3.972545000000000E+01    4.966897356772311E+04
                     4960    3.980372175000000E+01    4.957308978460641E+04
                     4970    3.988174400000000E+01    4.945974848324230E+04
                     4980    3.996027350000000E+01    4.961653647287624E+04
                     4990    4.003825925000000E+01    4.958032032320622E+04
                     5000    4.011583800000000E+01    4.884783309426203E+04
                     5010    4.019327525000000E+01    4.929091865346985E+04
                     5020    4.027163550000000E+01    4.819612025223395E+04
                     5030    4.035021200000000E+01    4.966076502740845E+04
                     5040    4.042960125000000E+01    4.966083276223707E+04
                     5050    4.050839850000000E+01    4.855986031667754E+04
                     5060    4.058665125000000E+01    4.925540467326295E+04
                     5070    4.066487850000000E+01    4.921353947782412E+04
                     5080    4.074260575000000E+01    4.924847038033702E+04
                     5090    4.082025425000000E+01    4.963093370067260E+04
                     5100    4.089860450000000E+01    4.996883315882566E+04
                     5110    4.097675600000000E+01    4.854505361517456E+04
                     5120    4.105481350000000E+01    4.884642592089320E+04
